Order ID,Order Date,CustomerName,State,City,Amount,PROFIT,Quantity,Category,Sub-Category
B-26097,28-03-2019,Vini,Karnataka,Bangalore,39,18,2,Clothing,Leggings
B-26097,28-03-2019,Vini,Karnataka,Bangalore,185,-26,6,Furniture,Chairs
B-26097,28-03-2019,Vini,Karnataka,Bangalore,663,-212,5,Electronics,Printers
B-26097,28-03-2019,Vini,Karnataka,Bangalore,671,-309,5,Electronics,Electronic Games
B-26098,29-03-2019,Pinky,Jammu and Kashmir,Kashmir,82,8,3,Electronics,Accessories
B-26098,29-03-2019,Pinky,Jammu and Kashmir,Kashmir,497,179,3,Furniture,Chairs
B-26098,29-03-2019,Pinky,Jammu and Kashmir,Kashmir,96,48,5,Clothing,Leggings
B-26098,29-03-2019,Pinky,Jammu and Kashmir,Kashmir,409,86,3,Clothing,Saree
B-26098,29-03-2019,Pinky,Jammu and Kashmir,Kashmir,59,15,2,Clothing,T-shirt
B-26098,29-03-2019,Pinky,Jammu and Kashmir,Kashmir,46,14,5,Clothing,Skirt
B-26099,30-03-2019,Bhishm,Maharashtra,Mumbai,9,3,1,Clothing,Skirt
B-26099,30-03-2019,Bhishm,Maharashtra,Mumbai,207,37,4,Clothing,Hankerchief
B-26099,30-03-2019,Bhishm,Maharashtra,Mumbai,835,267,5,Electronics,Phones
B-26099,30-03-2019,Bhishm,Maharashtra,Mumbai,2366,552,5,Clothing,Trousers
B-26100,31-03-2019,Hitika,Madhya Pradesh,Indore,828,230,2,Furniture,Chairs
B-26100,31-03-2019,Hitika,Madhya Pradesh,Indore,34,10,2,Clothing,T-shirt
B-26100,31-03-2019,Hitika,Madhya Pradesh,Indore,72,16,2,Clothing,Shirt
